F L A T T Y P U S H;"jujur, bulan maret ketika dunia lagi heboh soal ""penyakit kecil"" ini, ditunggu banget bisa video conference dan penggunaan blended learning di sekolah sekolah, kalo dibilang gak siap ya harus disiapin, evolusi aja udah nggak cukup, harus pake cara revolusi yang ""agak kasar"" untuk melakukan lompatan dari -128 tahun.";;;2020-08-19T17:54:52Z
BBY Bincang-Bincang Yuk;"Jujur sih kalo ""Mnurut gw yah "" penanganan di Indonesia sih masih OK sih ... Tapi ya banyak Oknum yg manfaatin kesempatan aja kyk Awal awal pandemi Yaaa Masker jadi Selangit lah harga nya ... Dana bantuan skolah ga turun lah ... Ya intinya sih Para Mentri yg skrg sih sudah Bagus yah yang penting ada Progam yg terlaksana ajah ""Walaupun belum tentu smua jalan"". Yah semoga diberi kesehatan ajah Buat Para Mentri dan Presiden kita yg bekerja keras .. Smangat";;;2020-08-19T17:49:33Z
Tri Ryan Chandra;Jujur saya kurang suka dgn menteri ini. Cuma banyak bicara. Tdk ada aksi yg dilakukan....;;;2020-08-19T17:43:35Z
Vivian Ruijin;Jujur menurutku hal2 yg tidak sempat disiapkan Pak Nadiem dan tim (yg sdh diakui salah) ini miss2 yg kelihatan sepele tapi sebenarnya penting.\n\nMasa sih nggak ada 1 org saja tim Pak Nadiem yg sadar dan kasih tau program ini kurang a, b, c, d-nya sampai masalah terbawa ke publik baru jadi isu pro kontra? ??\n\nSy tidak menyalahkan Pak Nadiem seorang tapi keseluruhan tim kemendikbud ini. Saya harap kalian semua, meski banyak batasan & tekanan krn pandemi, ttp bekerja dgn profesional dan saya harap kalian nggak cuma jadi yes-man aja ke Pak Nadiem dan betul2 mendukung dia. Buat apa kalian kerja kalo cuma mau jadi yes-men kan malah menyesatkan bgt padahal kalian udh pada tau Pak Nadiem baru pertama jd mentri pendidikan. Tolong ya performanya ditingkatkan. Terima kasih ????;;;2020-08-19T17:40:52Z
Mat Fad;Jujur gak bisa mengikuti PJJ dan makin kopong otak ini.;;;2020-08-19T17:36:26Z
Faiz Ghoziy;JooooS;;;2020-08-19T17:31:42Z
Papide Sport;Jika anda tidak ingin di benci jangan jadi pemimpin, jadi penjual es krim saja.. - steve job;;;2020-08-19T17:26:33Z
Ibrahim Danutirta;Jenius!;;;2020-08-19T17:26:07Z
Muhammad B.Socrates;Jempol untuk Mas Menteri Nadiem yang cerdas, profesional dan terlihat berakhlaq mulia dalam bertutur kata atau berkomunikasi..., jempol terbalik untuk Deddy Corbuzier yang tampak memaksakan kehendak atau hasil pikiran subjektivitasnya. Sehingga yang menonjol malah kerendahan budi pekerti serta kesombongan untuk menutupi kebodohan dan ketidakmampuan dirinya sendiri...;;;2020-08-19T17:25:11Z
LITA R;Jd keinget pas SD pas kelas 5, kalo tugas soal 10 yg salah 5 trus dpt ganjaran disuruh lari 5x muterin lapangan sesuai jumlah salahnya berapa, inget bgt pas itu sampe temenku ada yg muntah grgr blm sarapan dong:( gila gaktu yg ada pas itu jd takut belajar jd takut salah sampe2 males dan takut bgt klo brgkt sekola ya allah:') capenya, takutnya, bnrbnr masi kerasa smpe skrg klo diinget inget:'D;;;2020-08-19T17:23:21Z
Gus Pascima;Jawabannya cerdas. Diluar ekspektasi dan kebiasaan. Biasanya nurut dipancing pertanyaan dukungan tapi ini tetap di jalur dengan jawaban yg mengejutkan. Keren brow;;;2020-08-19T17:23:16Z
Royi Aghnatan;Jawaban jawaban pak Nadiem ini selain adem juga smart dan legowo. Salut banget. Saya belajar banyak dari bapak Nadiem. Selamat Bertugas pak, tetap semangat.;;;2020-08-19T17:21:24Z
Riza Origa;Jarang pejabat mau mnta maaf,,lu cek aja;;;2020-08-19T17:17:01Z
Rahadian Iman;Jangankan sekolah bahkan sy sebagai mahasiswa ingin kampus dibuka lagi karena kuliah daring kurang efektif bagi perkuliahan ditambah banyak mk yg tidak bisa kuliah dgn daring;;;2020-08-19T17:15:11Z
ninung;Jangankan jd pemimpin.. jd diri sendiri saja bikin keputusan buat hidup ada yg suka ada yg enggak.. \n\nYg pnting kita tau apa yg kita lakukan adalah yg terbaik dr apa yg plg bs kita lakukan;;;2020-08-19T17:12:00Z
Benevolent 7;Jangan mengecilkan usaha para guru hingga di pelosok, yang tetap berjuang mengejar ketertinggalan para murid di tengah pandemi, tanpa perduli gaji, tanpa perduli bacot menteri dan pejabat.;;;2020-08-19T17:05:29Z
Indra Warta;Jangan Kita Bicara Soal Sistem Pembelajaran Murid..pak Mentri...Di Indonesia ini Negra Kita Banyak Sekolah an Di Plosok2 Atau Kabupaten..Bener2 Tidak Layak Di Sebut STANDAR SEKOLAH AN YG LAYAK..gedung2 yg rapuh.;;;2020-08-19T17:03:52Z
rohmah ya;"Jangan biarkan anak"" dirumah kurang kegiatan q tu sedih kalau liat anak"" pada nonton tiktok";;;2020-08-19T17:03:11Z
Yasmin Putrialifa;"Jaman dulu kan sekolah cuman sampe jam 1 / 12 termasuk sma , nah itu dulu kurikulum jaman ortu baby boomers sukses"" aja sekarang \nNah kurikulum harus kembali efektif sesuai fokus minat sekarang gasih, sekarang kurikulum Makin susah pelajarannya , klo semua dipelajari gapernah dalem Dan ga nemuin passion anak terus aja gitu sampe sma Dan kuliah";;;2020-08-19T16:57:48Z
Oemar Faruq;Jaman Akhir dan edan, yg mengajar orang tuanya, yg gajian gurunya. Tak sadar dibodohkan, pengeluaran pendidikan makin besar, anak kita semakin dibodohkan. Gilaaaaaaa gila;;;2020-08-19T16:53:31Z
J A;Jam belajar siswa di kasih shift, jumlah guru di gandakan.kan banyak tu SPd yg cerdas dan prestasi yg nganggur tu cari data2nya, tarik masuk sekolah.\nSetengah di jam 6 sampai 12 (guru shift pertama) setelah nya jam 12+ siang sampai 6 malam(guru shift kedua) lakukan bergulir.;;;2020-08-19T16:53:19Z
T. One Zero One;Jalan seperti ini emang bakal susah, berdarah2...\n\nSoalnya bukan hal biasa yang dilakukan di Indonesia...\n\nTapi klo goal, semua bakal pada tepuk tangan...\n\nEiffel dulu dutentang besar2 an, tapi sekarang buat foto sosmed dimana2..\n\nSama halnya ma Monas, klo dulu beneran dicancel, pasti sekarang jakarta g bakal punya monumen unggulan...\n\nSemua hal besar selalu ada Batu besar juga..;;;2020-08-19T16:48:55Z
Hotmaria Diana;Jalan pikiran Deddy bagaimana bikin mayoritas happy. Jalan pikiran Nadim, bagaimana membuat yg tidak baik menjadi baik, apapun resikonya??. Cara pikir Nadim luas banget. Minta maaf tuh bukan berarti pihak yg salah. Minta maaf krn lihat pihak lain tdk nyaman itulah etika??. The best mendikbud yg Indonesia punya??;;;2020-08-19T16:45:52Z
Muhammad Afif irwansyah;jadi pak Nadiem kapan saya sekolah ?;;;2020-08-19T16:45:32Z
Addya Putri;Jadi mudah dong gak banyak guru....rekam aja setiap mapel di yutub buat seindo...\nLebih ngirit belajar dirumah aja hemat biaya gak buang duit untuk sertifikatsiii\nEaeaeaeaaaa;;;2020-08-19T16:42:16Z
Marq Official;Jadi Mentri dulu baru belajar apa belajar dulu baru jadi Mentri????????;;;2020-08-19T16:40:34Z
hugo suwito;Jadi menteri saat krisis memang sulit. Tetap semangat mas menteri ??;;;2020-08-19T16:39:51Z
vivi margaretha;Jadi kepikirian buat ide sistem pendidikan,\n1. Pembuatan asrama DARURAT secara massal dan banyak yang di danai dari pemerintah.\n2. Pelajar dan Guru harus tinggal di lingkungan sekolah yang sama.\n3. Pelajar dan Guru harus melalui proses Swap tes untuk masuk ke sekolah.\n4. Pendanaan udah termasuk yg makanan ( koki khusus asrama) \n4. BOOM, Pelajar dan Guru bisa mengajar dan diajar, BOOM. antar pelajar bisa bermain, BOOM. antar guru bisa saling bergibah.\n5. Waktu Proses Pembelajaran  bisa 2 bulan libur seminggu. atau sesuai silabus/kurikulum BOOM. Bisa pulang ke rumah masing2. Masuk ke sekolah lagi harus swap ulang.\n6. DANA  APBN DIALOKASI 30% UNTUK PENDIDIKAN .\n7. Dana apbn di kota2 besar sedikit di reduce dulu.\n8.. BOOM kuota utk data jadi di reduce dulu\n9.. Dana apbn utk lomba2 nasional (yg butuh tempat lomba, tempat tinggal atlet dll ) di reduce / bisa jadi di batalkan dulu\n10. Dana sumbangan dari youtuber yg terkenal di indonesia ( Atta H,  Baim W, Dedy C, Najwa S dll) 50% dr tiap video yg dipublish diberikan ke anggaran pembangunan asrama darurat\n12. Donasi dari tiap2 corporate ternama (Trans co, bank2 negeri,  mnc co, dll) dipalak 50% untuk anggaran pembangunan.\n\n.\n.\nBOOM ide sekilas aja,\nboleh di koreksi agar jadi lebih baik lagi. \nSemangat dan tetap sehat.;;;2020-08-19T16:37:51Z
kevin ellon;Iyh pak nadim saya jd sadar  dan belajar lg ..jdnya selama covid .ternyata pelajaran ank saya susah ya...????;;;2020-08-19T16:35:09Z
konci meja;Iya pa mentri ..om dedy..belajar di rmh jd singkat ..anak cowok bnyk main game online sampai bergadang.. anak cewe sibuk main tik tok..apa yg akan terjadi   dengan anak kita pak..om..;;;2020-08-19T16:33:41Z
Udan Sukarman;Iya bnar plariran mentri skrang akn membodokn masrkt indo satu dekade;;;2020-08-19T16:30:59Z
rangga tsaqif;Iya astagfirullah, masa bejibun? pr dikasi. Emg di kira kita robot ya :(. Seenggaknya kasi waktu gt biar kita bisa belajar, kalo kerjain pr juga bisa liat google. Ilmu gak masuk, tp tenaga abis;;;2020-08-19T16:27:07Z
Pejuang Restu;Itulah beban yg harus ditanggung saat siap menjabat sbg mentri pilihan. Apalagi jika harus dihubungkan dng kepatuhan dan kesetiaan trhadap atasan. Rakyat nomer 2, kepentingan kelompok yg wajib diutamakan. ??????;;;2020-08-19T16:24:28Z
Danu Rayyanka;Itu Menteri koplakkkk;;;2020-08-19T16:17:38Z
CANE KUTE;Itu makanya kalau kita bukan ahlinya ga usah menerima pekerjaan itu.\nMasih banyak yang lebih layak buat jadi Mentri pendidikan dari pak Nadiem.;;;2020-08-19T16:17:28Z
abe abdurrahman;itu lembaga2 dibidang pendidikanyang hanya mengahabiskan anggaran tapi nga ada karyanya dibidang pembelajaran  dibubarkan saja contoh dimasa covi19 ini tidak ada lembaga2 itu mebuat metode sisitem pembelajaran makanya bubarkan saja tul nga bro;;;2020-08-19T16:10:51Z
Priya Tarek;Itu kalau yg sekolah di kota besar n di sekolah bagus dri jam 7 to 3 mereka duduk depan computer tapi kalau yg di desa mereka hanya menerima tugas dari guru n harus di kerjakan Tanpa ada batas waktu n tanpa pengawasan orang tua / Wali lain. Padahal tinggal di   zona hijau tapi semua guru gk berani buka sekolah n mereka memilih daring n I'm not happy for that karena anak saya lakukan semua itu sendiri n I sedih pada saat ini karena saya gk bisa mendampingi ank saya saat belajar n mendapat pembelajaran seperti daring. Bagaimana dengan anak yg punya ortu yg kerja di luar negeri yg gk bisa mendampingi anak secara langsung;;;2020-08-19T16:09:05Z
Muhammad Ariel;It's not about virus it's psychology;;;2020-08-19T16:08:33Z
Ineke Machdi;It is the best time to lead something new, and we should not be the same like majority minded. Seneng banget punya menteri pendidikan yg progresif, out of box, memiliki mindset yg beda.;;;2020-08-19T16:08:33Z
titik sarah;It is so complicated indeed.\nAda tatap muka, kalau ada satu dua anak yg g mau jg ttp hrs dilayani.\nSangat rumit dan berat tgs guru, menyiapkan materi yg pas baik untuk daring maupun luring.;;;2020-08-19T16:08:00Z
ajip 12;Intinya pak nadiem diserang sama yang  biasa kebagian jatah.. sekarang kagak.. huuu;;;2020-08-19T16:04:26Z
Zefah Kh;Intinya kurang pemerataan di indonesia.. Yang kaya kaya yg miskin miskin.. Itu ajh sih..;;;2020-08-19T16:01:39Z
Mohamad Afandi;intinya kapan sklhhhh:(;;;2020-08-19T16:01:20Z
SH Terate;Intinya kami ingin sekolah kembali seperti biasa karena keadaan sudah membaik.;;;2020-08-19T16:00:33Z
Pro & Kontra;Intinya gw minta turunin bayaran sekolah dari SD,SMP, SMA/SMK,KULIAH KARENA SUDAH UNTUK MEMBELI PAKET DATA UNTUK PJJ;;;2020-08-19T15:59:41Z
Joe. Net;Intinya 1 bro. Semua ada hikmahnya;;;2020-08-19T15:59:16Z
Anak Ceria;Inti nya beban pendidikan d serahlan kepada orang tua.  Sekolah nya bayarnya d potong cm 50 rb....  Ortu nya ndampingi anak ngerjakan tugas sekolah dari pagi ampk mlm.  Bayangin kalau anak nya 2 atau 3. Itu sama dengan ibunya menggantikan peran 3 guru kls dan menggantikan semua guru mapel. Trus siapa yg nyuci baju,  masak,  setrika.....  D pikir hidup cm d dedikasikan unt anak sekolaj aja! Tolong d beri masukkan guru2 yang ngasih tgs ny k banyakan;;;2020-08-19T15:58:43Z
Muhamad Rizki Azis;Internet mendukung = belajar daringnya lancar. Memang dirasa masih kurang untuk pemerataan internet di Indonesia ini. Terlebih internet ini kan jadi suatu elemen penting dalam proses belajar daring. Dan seharusnya ada fitur feedback dari para orang tua murid kepada guru ketika belajar daringnya telah selesai, apakah si guru telah mengajarkan yang sesuai/tidak?. Makasih atas bincang bincang santainya pak Nadiem, saya bangga dengar semua jawaban pak Nadiem??;;;2020-08-19T15:58:33Z
Frigidigitator;interisting;;;2020-08-19T15:57:45Z
Sarpan Official;InsyaAllah semua akan menjadi lebih baik. \nTetap semangat Mas Menteri dan seluruh masyarakat Indonesia;;;2020-08-19T15:57:19Z
Choose HR;Insfrastruktur nya dulu bangun biar bisa merata jaringannya, bertahap, digunakan pada saat pandemi begini solusi bagus. Tapi jangan permanenkan dulu. Analisis dulu. Banyak hal yang dibutuhkan untuk memutuskan suatu kebijakan. Ini hanya masukan.;;;2020-08-19T15:57:15Z
NOUM BETTA FISH;Inilah saatnya mengajari anak sendiri manfaatkan masa2 ini dgn bahagia bersama dirumah dgn anak2..;;;2020-08-19T15:50:37Z
kodrie ahmad;"ini tantangan bagi para pengajar . metode pembelajaran tatap muka saja banyak murid yg nangkap ilmu nya masih kurang bahkan ada yg masih ""sengaja"" bersikap bodo amat dalam belajar . apalagi dengan metode daring ini ,, \nya menurut saya mau daring atau tatap muka.  semua kembali ke pribadi muridnya masing masing dia mau atau enggan belajar ...";;;2020-08-19T15:49:09Z
Elliott Mondo;Ini salah satu putra bangsa terbaik setelah Almarhum Bapak  BJ Habibie. Sayang nya, masyarakat Indonesia masih belum siap untuk maju. Semua di Indonesia masih SELALU dikait-kait kan dengan Agama, Ras, dan adat. Orang pintar selalu belajar dari orang2 yang lebih pintar dari dia. Orang kaya selalu belajar dari orang2 yang sudah kaya. Jangan sedikit2 demo. Sedikit2 agama. Orang2 yang sedikit2 demo atau bawa2 agama itu sebenar nya cuma mulut2 yang bisa berkoar2 tanpa ada solusi. Maju terus pak Nasdiem! Jangan perdulikan orang2 yang menghujat. Satu hari nanti mereka akan berterima kasih.;;;2020-08-19T15:48:22Z
Endra Bagus;Ini pembelajaran jarak jauh, santai sambil minum kopi https://www.youtube.com/watch?v=b4HdlK0Bw0g. Semangat terus pak menteri, guru-guru dan para pejung pendidikan lainnya;;;2020-08-19T15:47:51Z
Ambar Primandaru;ini pak Nadiem cerdas cara pikir dan rencana kedepannya, tapi apakah bisa terlaksana? ini harus didukung banyak orang dan di dukung pemerintah. walaupun rencana bagus kalo tidak didukung percuma dan ga akan jalan;;;2020-08-19T15:46:08Z
bahtiar sulaiman;Ini orang newbie kok diangkat jadi mentri, jokowi manajemen recruitment nya parah ancur;;;2020-08-19T15:45:36Z
Fajar Azhari;"ini orang memang tipe ""thinker and pioneer"". Langka bgt manusia kyk gini... Salut! maju terus pak Menteri!";;;2020-08-19T15:42:38Z
Muhammad Ardiyansyah;Ini orang cerdass!!!;;;2020-08-19T15:42:22Z
Acong Saja;"ini orang bener2 pinter visioner, gw harap dia bisa jadi presiden ke depan nya, cuma sayang orang2 ""Lama"" punya kepentingan akan serang dia, seperti yg deddy selalu singgung ini banyak yg ga seneng. ini bener2 mikirin anak anak dan masa depan untuk besaing ke depan.";;;2020-08-19T15:41:24Z
Teja Akhlisu;Ini nanti kuota yg di berikan berupa kuota aplikasi atau kuota untuk full internet pak;;;2020-08-19T15:40:02Z
X TKJ 3 Riski Kurniawan;"Ini murni opini saya sendiri dan maaf jika saya menyinggung salah satu pihak ""semisal kita di beri tugas online lewat classroom dan sebagainya maka selain kita butuh internet kita juga butuh cara untuk menjawab pertanyaan tersebut maka otomatis jika tidak menanyakan langsung ke guru otomatis siswa akan mencari langsung jawaban di google nah sebagian besar siswa hanya langsung menjawab dan tidak memahami dari mana jawaban tersebut mereka hanya mementingkan (ah bodo amat yang penting dapat nilai) mungkin tidak semua siswa tapi saya yakin sebagian besar siswa pasti berfikiran seperti itu nah dari alasan tersebut menurut saya pembelajaran online hanya mencari sebuah nilai (tidak semua) nah maka dari hal ini saya rasa pembelajaran online kurang efektif dan bandingkan jika kita bertatap muka kita akan mendapatkan edukasi yang lebih misal kita dapat pembelajaran yaitu cara menghargai teman dan guru dan pada saat pembelajaran jika di beri tugas sebagian besar siswa akan mencari jawaban di buku dan itu akan lebih mudah masuk ke otak siswa ""\nItu hanya sebatas opini saya jika anda tidak setuju maka saya mohon maaf karena saya hanya berpendapat menurut hati dan pikiran saya terima kasih ??";;;2020-08-19T15:38:17Z
gema jojo;Ini mentri pinter ngeles;;;2020-08-19T15:35:13Z
jimmy siba;Ini mentri menurut gue visioner... he knows what he is doing....... we support you.....;;;2020-08-19T15:33:41Z
Indrianto Indrianto;ini menteri yg luar biasa....orang pinter dg banyak pembaruan2;;;2020-08-19T15:33:04Z
Telaga Kreativ Channel;ini menteri keren banget...aset nih;;;2020-08-19T15:30:04Z
Puja Ds;Ini menteri dari hati bangat mau perubahan dalam sektor pendidikan....semoga selalu sabar dan dikasih kekuatan oleh Allah SWT mas menteri nadiem;;;2020-08-19T15:29:41Z
Aqillah Adzahra;Ini menteri cerdas dan hebat bgt... lanjutkan pak nadiem, tetap semangat. majukan generasi muda bangsa ini;;;2020-08-19T15:29:09Z
Rizky N;Ini lah jiwa muda yg peduli tanggung jawabnya, ga tau juga klo yg jiwa tua wkwkwkw;;;2020-08-19T15:27:36Z
Nessie Nadorie;Ini Keren ! Intinya Kita Sebagai Warga Negara Indonesia Harus Bersatu. Moment Saat inilah yg Penting untuk Kita Bisa Melihat Banyak Hal2 Baik yg Bisa Kita Lakukan Untuk Sebuah Bangsa Menjadi Besar... Krisis Bukan Berarti Tindakan Kita Jg Krisis, Tapi Dengan Adanya Krisis, Seharusnya Kita Bisa Bangkit Berjuang Bersama2 Untuk Generasi yg Jauh Lebih Baik, SDM yg Lebih Baik. Negara ini Kembali Berjuang Bukan Melawan Penjajah Tapi Melawan Ego Masing2 Dari Diri Kita.\n\nTerima Kasih Mas Deddy Sudah Mengundang Orang2 yg Bisa Menyadarkan Kita untuk Membuat Negara indonesia Memiliki Generasi yg Smart People ?????????? Amiin;;;2020-08-19T15:26:12Z
Sofia Bian;Ini kebijakan tdk pro rakyat,sdh beban uang sekolah ditambah beban pulsa beban beli hp,nasib org kecil tambah menderita.jadi kebijakan anda cocok utk anda semua orng kaya hmmmmm negara ini apakah utk kesejahteraan org kaya saja??? Bukan utk semua rakyat......sadis;;;2020-08-19T15:23:48Z
Rizal Sacharosa;Ini kayak siswa/pelajar di buat tikus percobaan untuk mengukur jurus-jurus perubahan yg akan dilakulan selanjutnya.;;;2020-08-19T15:22:47Z
Hafid Galih;Ini itu yang bermasalah itu guru dan dosen. Beberapa oknum oknum dosen dan guru merasa bahwa dia itu haus sama uang;;;2020-08-19T15:20:22Z
